State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi,Maize,1297,10411
Andhra Pradesh,VIZIANAGARAM,1997,Kharif,Maize,500,800
Andhra Pradesh,VIZIANAGARAM,1997,Rabi,Maize,1800,6800
Andhra Pradesh,VIZIANAGARAM,1998,Kharif,Maize,800,1700
Andhra Pradesh,VIZIANAGARAM,1998,Rabi,Maize,1600,7900
Andhra Pradesh,VIZIANAGARAM,1999,Kharif,Maize,908,2580
Andhra Pradesh,VIZIANAGARAM,1999,Rabi,Maize,2217,10732
Andhra Pradesh,VIZIANAGARAM,2000,Kharif,Maize,1475,3841
Andhra Pradesh,VIZIANAGARAM,2000,Rabi,Maize,1810,9745
Andhra Pradesh,VIZIANAGARAM,2001,Kharif,Maize,1311,3504
Andhra Pradesh,VIZIANAGARAM,2001,Rabi,Maize,3302,21374
Andhra Pradesh,VIZIANAGARAM,2002,Kharif,Maize,1990,1928
Andhra Pradesh,VIZIANAGARAM,2002,Rabi,Maize,2817,19522
Andhra Pradesh,VIZIANAGARAM,2003,Kharif,Maize,4318,7410
Andhra Pradesh,VIZIANAGARAM,2003,Rabi,Maize,7265,35591
Andhra Pradesh,VIZIANAGARAM,2004,Kharif,Maize,3796,17712
Andhra Pradesh,VIZIANAGARAM,2004,Rabi,Maize,4844,18228
Andhra Pradesh,VIZIANAGARAM,2005,Kharif,Maize,3609,14970
Andhra Pradesh,VIZIANAGARAM,2005,Rabi,Maize,5692,22580
Andhra Pradesh,VIZIANAGARAM,2006,Kharif,Maize,2920,8903
Andhra Pradesh,VIZIANAGARAM,2006,Rabi,Maize,8671,32100
Andhra Pradesh,VIZIANAGARAM,2007,Kharif,Maize,4000,15000
Andhra Pradesh,VIZIANAGARAM,2007,Rabi,Maize,7000,30000
Andhra Pradesh,VIZIANAGARAM,2008,Kharif,Maize,7861,21964
Andhra Pradesh,VIZIANAGARAM,2008,Rabi,Maize,7789,33765
Andhra Pradesh,VIZIANAGARAM,2009,Kharif,Maize,7618,29428
Andhra Pradesh,VIZIANAGARAM,2009,Rabi,Maize,9471,34010
Andhra Pradesh,VIZIANAGARAM,2010,Kharif,Maize,8265,22373
Andhra Pradesh,VIZIANAGARAM,2010,Rabi,Maize,10721,46433
Andhra Pradesh,VIZIANAGARAM,2011,Kharif,Maize,10420,28176
Andhra Pradesh,VIZIANAGARAM,2011,Rabi,Maize,10199,63448
Andhra Pradesh,VIZIANAGARAM,2012,Kharif,Maize,9861,39267
Andhra Pradesh,VIZIANAGARAM,2012,Rabi,Maize,11245,55359
Andhra Pradesh,VIZIANAGARAM,2013,Kharif,Maize,13410,40418
Andhra Pradesh,VIZIANAGARAM,2013,Rabi,Maize,15255,86130
Andhra Pradesh,VIZIANAGARAM,2014,Kharif,Maize,16616,47705
Andhra Pradesh,VIZIANAGARAM,2014,Rabi,Maize,14358,110241
Andhra Pradesh,WEST GODAVARI,1997,Kharif,Maize,800,1400
Andhra Pradesh,WEST GODAVARI,1997,Rabi,Maize,8900,33600
Andhra Pradesh,WEST GODAVARI,1998,Kharif,Maize,500,1100
Andhra Pradesh,WEST GODAVARI,1998,Rabi,Maize,9200,45800
Andhra Pradesh,WEST GODAVARI,1999,Kharif,Maize,927,2634
Andhra Pradesh,WEST GODAVARI,1999,Rabi,Maize,10974,53125
Andhra Pradesh,WEST GODAVARI,2000,Kharif,Maize,2332,6073
Andhra Pradesh,WEST GODAVARI,2000,Rabi,Maize,16357,88066
Andhra Pradesh,WEST GODAVARI,2001,Kharif,Maize,845,2259
Andhra Pradesh,WEST GODAVARI,2001,Rabi,Maize,12639,81698
Andhra Pradesh,WEST GODAVARI,2002,Kharif,Maize,1457,1412
Andhra Pradesh,WEST GODAVARI,2002,Rabi,Maize,16683,119534
Andhra Pradesh,WEST GODAVARI,2003,Kharif,Maize,3124,5361
Andhra Pradesh,WEST GODAVARI,2003,Rabi,Maize,24694,142855
Andhra Pradesh,WEST GODAVARI,2004,Kharif,Maize,2148,6345
Andhra Pradesh,WEST GODAVARI,2004,Rabi,Maize,21512,134988
Andhra Pradesh,WEST GODAVARI,2005,Kharif,Maize,3560,12738
Andhra Pradesh,WEST GODAVARI,2005,Rabi,Maize,25564,150904
Andhra Pradesh,WEST GODAVARI,2006,Kharif,Maize,2985,8185
Andhra Pradesh,WEST GODAVARI,2006,Rabi,Maize,27468,196561
Andhra Pradesh,WEST GODAVARI,2007,Kharif,Maize,2000,18000
Andhra Pradesh,WEST GODAVARI,2007,Rabi,Maize,34000,226000
Andhra Pradesh,WEST GODAVARI,2008,Kharif,Maize,2919,13626
Andhra Pradesh,WEST GODAVARI,2008,Rabi,Maize,45181,364972
Andhra Pradesh,WEST GODAVARI,2009,Kharif,Maize,2213,11196
Andhra Pradesh,WEST GODAVARI,2009,Rabi,Maize,44669,311209
Andhra Pradesh,WEST GODAVARI,2010,Kharif,Maize,1960,11550
Andhra Pradesh,WEST GODAVARI,2010,Rabi,Maize,42722,296106
Andhra Pradesh,WEST GODAVARI,2011,Kharif,Maize,3171,18579
Andhra Pradesh,WEST GODAVARI,2011,Rabi,Maize,45188,306058
Andhra Pradesh,WEST GODAVARI,2012,Kharif,Maize,3392,15681
Andhra Pradesh,WEST GODAVARI,2012,Rabi,Maize,49482,301197
Andhra Pradesh,WEST GODAVARI,2013,Kharif,Maize,3156,12649
Andhra Pradesh,WEST GODAVARI,2013,Rabi,Maize,50712,369082
Andhra Pradesh,WEST GODAVARI,2014,Kharif,Maize,2637,15445
Andhra Pradesh,WEST GODAVARI,2014,Rabi,Maize,52635,354444
Arunachal Pradesh,ANJAW,2004,Kharif,Maize,2453,2674
Arunachal Pradesh,ANJAW,2005,Kharif,Maize,3000,2700
Arunachal Pradesh,ANJAW,2006,Kharif,Maize,3234,3719
Arunachal Pradesh,ANJAW,2007,Kharif,Maize,3360,3763
Arunachal Pradesh,ANJAW,2008,Kharif,Maize,3461,4049
Arunachal Pradesh,ANJAW,2009,Kharif,Maize,3490,4257
Arunachal Pradesh,ANJAW,2010,Kharif,Maize,3450,4485
Arunachal Pradesh,ANJAW,2011,Kharif,Maize,3560,4747
Arunachal Pradesh,ANJAW,2012,Kharif,Maize,3995,3885
Arunachal Pradesh,ANJAW,2013,Kharif,Maize,3595,3885
Arunachal Pradesh,ANJAW,2014,Kharif,Maize,1290,3197
Arunachal Pradesh,CHANGLANG,1997,Kharif,Maize,1520,2725
Arunachal Pradesh,CHANGLANG,1998,Kharif,Maize,1575,2450
Arunachal Pradesh,CHANGLANG,1999,Kharif,Maize,1620,2610
Arunachal Pradesh,CHANGLANG,2000,Kharif,Maize,864,1322
Arunachal Pradesh,CHANGLANG,2001,Kharif,Maize,985,1473
Arunachal Pradesh,CHANGLANG,2002,Kharif,Maize,915,1373
Arunachal Pradesh,CHANGLANG,2003,Kharif,Maize,918,1432
Arunachal Pradesh,CHANGLANG,2004,Kharif,Maize,920,1440
Arunachal Pradesh,CHANGLANG,2005,Kharif,Maize,1460,2090
Arunachal Pradesh,CHANGLANG,2006,Kharif,Maize,762,1204
Arunachal Pradesh,CHANGLANG,2007,Kharif,Maize,1181,1759
Arunachal Pradesh,CHANGLANG,2008,Kharif,Maize,1227,1346
Arunachal Pradesh,CHANGLANG,2009,Kharif,Maize,635,794
Arunachal Pradesh,CHANGLANG,2010,Kharif,Maize,860,1118
Arunachal Pradesh,CHANGLANG,2011,Kharif,Maize,887,1183
Arunachal Pradesh,CHANGLANG,2012,Kharif,Maize,875,1050
Arunachal Pradesh,CHANGLANG,2013,Kharif,Maize,880,1074
Arunachal Pradesh,CHANGLANG,2014,Kharif,Maize,945,1476
Arunachal Pradesh,DIBANG VALLEY,1997,Kharif,Maize,5212,7557
Arunachal Pradesh,DIBANG VALLEY,1998,Kharif,Maize,5225,7628
Arunachal Pradesh,DIBANG VALLEY,1999,Kharif,Maize,6186,8245
Arunachal Pradesh,DIBANG VALLEY,2000,Kharif,Maize,5780,8900
Arunachal Pradesh,DIBANG VALLEY,2001,Kharif,Maize,2550,3050
Arunachal Pradesh,DIBANG VALLEY,2002,Kharif,Maize,936,389
Arunachal Pradesh,DIBANG VALLEY,2003,Kharif,Maize,950,1045
Arunachal Pradesh,DIBANG VALLEY,2004,Kharif,Maize,1393,1533
Arunachal Pradesh,DIBANG VALLEY,2005,Kharif,Maize,1515,1697
Arunachal Pradesh,DIBANG VALLEY,2006,Kharif,Maize,1846,1770
Arunachal Pradesh,DIBANG VALLEY,2007,Kharif,Maize,1334,1504
Arunachal Pradesh,DIBANG VALLEY,2008,Kharif,Maize,1350,1550
Arunachal Pradesh,DIBANG VALLEY,2009,Kharif,Maize,1350,1550
Arunachal Pradesh,DIBANG VALLEY,2010,Kharif,Maize,1750,2362
Arunachal Pradesh,DIBANG VALLEY,2011,Kharif,Maize,1806,2500
Arunachal Pradesh,DIBANG VALLEY,2012,Kharif,Maize,1825,2590
Arunachal Pradesh,DIBANG VALLEY,2013,Kharif,Maize,1828,2650
Arunachal Pradesh,DIBANG VALLEY,2014,Kharif,Maize,1828,2650
Arunachal Pradesh,EAST KAMENG,1997,Kharif,Maize,1485,2652
Arunachal Pradesh,EAST KAMENG,1998,Kharif,Maize,1601,3042
Arunachal Pradesh,EAST KAMENG,1999,Kharif,Maize,1770,3468
Arunachal Pradesh,EAST KAMENG,2000,Kharif,Maize,1731,3115
Arunachal Pradesh,EAST KAMENG,2001,Kharif,Maize,2750,5300
Arunachal Pradesh,EAST KAMENG,2002,Kharif,Maize,1830,3200
Arunachal Pradesh,EAST KAMENG,2003,Kharif,Maize,2010,2697
Arunachal Pradesh,EAST KAMENG,2004,Kharif,Maize,1995,3481
Arunachal Pradesh,EAST KAMENG,2005,Kharif,Maize,2318,3220
Arunachal Pradesh,EAST KAMENG,2006,Kharif,Maize,4298,3497
Arunachal Pradesh,EAST KAMENG,2007,Kharif,Maize,2453,3131
Arunachal Pradesh,EAST KAMENG,2008,Kharif,Maize,2490,3211
Arunachal Pradesh,EAST KAMENG,2009,Kharif,Maize,2500,3245
Arunachal Pradesh,EAST KAMENG,2010,Kharif,Maize,2510,3295
Arunachal Pradesh,EAST KAMENG,2011,Kharif,Maize,2590,3488
Arunachal Pradesh,EAST KAMENG,2012,Kharif,Maize,2615,3608
Arunachal Pradesh,EAST KAMENG,2013,Kharif,Maize,2635,3636
Arunachal Pradesh,EAST KAMENG,2014,Kharif,Maize,2700,4038
Arunachal Pradesh,EAST SIANG,1997,Kharif,Maize,2332,4196
Arunachal Pradesh,EAST SIANG,1998,Kharif,Maize,2478,4717
Arunachal Pradesh,EAST SIANG,1999,Kharif,Maize,2690,5060
Arunachal Pradesh,EAST SIANG,2000,Kharif,Maize,2740,5253
Arunachal Pradesh,EAST SIANG,2001,Kharif,Maize,800,1000
Arunachal Pradesh,EAST SIANG,2002,Kharif,Maize,2760,5330
Arunachal Pradesh,EAST SIANG,2003,Kharif,Maize,2718,5350
Arunachal Pradesh,EAST SIANG,2004,Kharif,Maize,2760,5401
Arunachal Pradesh,EAST SIANG,2005,Kharif,Maize,2845,5570
Arunachal Pradesh,EAST SIANG,2006,Kharif,Maize,2883,6444
Arunachal Pradesh,EAST SIANG,2007,Kharif,Maize,2900,5348
Arunachal Pradesh,EAST SIANG,2008,Kharif,Maize,2900,6491
Arunachal Pradesh,EAST SIANG,2009,Kharif,Maize,3089,7908
Arunachal Pradesh,EAST SIANG,2010,Kharif,Maize,3243,8303
Arunachal Pradesh,EAST SIANG,2011,Kharif,Maize,3346,8789
Arunachal Pradesh,EAST SIANG,2012,Kharif,Maize,4050,8100
Arunachal Pradesh,EAST SIANG,2013,Kharif,Maize,4188,8231
Arunachal Pradesh,EAST SIANG,2014,Kharif,Maize,4252,8633
Arunachal Pradesh,KURUNG KUMEY,2002,Kharif,Maize,1450,1840
Arunachal Pradesh,KURUNG KUMEY,2003,Kharif,Maize,1350,1714
Arunachal Pradesh,KURUNG KUMEY,2004,Kharif,Maize,1350,1714
Arunachal Pradesh,KURUNG KUMEY,2005,Kharif,Maize,1470,1870
Arunachal Pradesh,KURUNG KUMEY,2006,Kharif,Maize,1600,2159
Arunachal Pradesh,KURUNG KUMEY,2007,Kharif,Maize,500,750
Arunachal Pradesh,KURUNG KUMEY,2008,Kharif,Maize,500,750
Arunachal Pradesh,KURUNG KUMEY,2009,Kharif,Maize,500,750
Arunachal Pradesh,KURUNG KUMEY,2010,Kharif,Maize,550,793
Arunachal Pradesh,KURUNG KUMEY,2011,Kharif,Maize,568,839
Arunachal Pradesh,KURUNG KUMEY,2012,Kharif,Maize,570,843
Arunachal Pradesh,KURUNG KUMEY,2013,Kharif,Maize,134,197
Arunachal Pradesh,KURUNG KUMEY,2014,Kharif,Maize,134,197
Arunachal Pradesh,LOHIT,1997,Kharif,Maize,7375,6099
Arunachal Pradesh,LOHIT,1998,Kharif,Maize,7784,7196
Arunachal Pradesh,LOHIT,1999,Kharif,Maize,8925,8925
Arunachal Pradesh,LOHIT,2000,Kharif,Maize,8680,8732
Arunachal Pradesh,LOHIT,2001,Kharif,Maize,5800,8120
Arunachal Pradesh,LOHIT,2002,Kharif,Maize,9041,10126
Arunachal Pradesh,LOHIT,2003,Kharif,Maize,9058,9964
Arunachal Pradesh,LOHIT,2004,Kharif,Maize,4657,5123
Arunachal Pradesh,LOHIT,2005,Kharif,Maize,7440,8481
Arunachal Pradesh,LOHIT,2006,Kharif,Maize,8023,11221
Arunachal Pradesh,LOHIT,2007,Kharif,Maize,8325,8855
Arunachal Pradesh,LOHIT,2008,Kharif,Maize,8585,10044
Arunachal Pradesh,LOHIT,2009,Kharif,Maize,8596,10315
Arunachal Pradesh,LOHIT,2010,Kharif,Maize,9960,12114
Arunachal Pradesh,LOHIT,2011,Kharif,Maize,10278,12823
Arunachal Pradesh,LOHIT,2012,Kharif,Maize,10340,12218
Arunachal Pradesh,LOHIT,2013,Kharif,Maize,10325,12348
Arunachal Pradesh,LOHIT,2014,Kharif,Maize,10390,12850
Arunachal Pradesh,LONGDING,2013,Kharif,Maize,1530,3506
Arunachal Pradesh,LONGDING,2014,Kharif,Maize,1595,3900
Arunachal Pradesh,LOWER DIBANG VALLEY,2002,Kharif,Maize,5400,8910
Arunachal Pradesh,LOWER DIBANG VALLEY,2003,Kharif,Maize,5450,9810
Arunachal Pradesh,LOWER DIBANG VALLEY,2004,Kharif,Maize,5500,9365
Arunachal Pradesh,LOWER DIBANG VALLEY,2005,Kharif,Maize,5600,9520
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Kharif,Maize,7500,9745
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Kharif,Maize,7680,9984
Arunachal Pradesh,LOWER DIBANG VALLEY,2008,Kharif,Maize,7726,10044
Arunachal Pradesh,LOWER DIBANG VALLEY,2009,Kharif,Maize,7803,10144
Arunachal Pradesh,LOWER DIBANG VALLEY,2010,Kharif,Maize,7885,10251
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Kharif,Maize,8137,10852
Arunachal Pradesh,LOWER DIBANG VALLEY,2012,Kharif,Maize,8090,10517
Arunachal Pradesh,LOWER DIBANG VALLEY,2013,Kharif,Maize,8199,10589
Arunachal Pradesh,LOWER DIBANG VALLEY,2014,Kharif,Maize,8264,11091
Arunachal Pradesh,LOWER SUBANSIRI,1997,Kharif,Maize,3794,6876
Arunachal Pradesh,LOWER SUBANSIRI,1998,Kharif,Maize,4178,4787
Arunachal Pradesh,LOWER SUBANSIRI,1999,Kharif,Maize,540,635
Arunachal Pradesh,LOWER SUBANSIRI,2000,Kharif,Maize,4510,5412
Arunachal Pradesh,LOWER SUBANSIRI,2001,Kharif,Maize,1000,1750
Arunachal Pradesh,LOWER SUBANSIRI,2002,Kharif,Maize,3380,4307
Arunachal Pradesh,LOWER SUBANSIRI,2003,Kharif,Maize,1451,1836
Arunachal Pradesh,LOWER SUBANSIRI,2004,Kharif,Maize,1596,2011
Arunachal Pradesh,LOWER SUBANSIRI,2005,Kharif,Maize,1672,2189
Arunachal Pradesh,LOWER SUBANSIRI,2006,Kharif,Maize,1697,2222
Arunachal Pradesh,LOWER SUBANSIRI,2007,Kharif,Maize,559,1118
Arunachal Pradesh,LOWER SUBANSIRI,2008,Kharif,Maize,570,1123
Arunachal Pradesh,LOWER SUBANSIRI,2009,Kharif,Maize,620,1221
Arunachal Pradesh,LOWER SUBANSIRI,2010,Kharif,Maize,625,1231
Arunachal Pradesh,LOWER SUBANSIRI,2011,Kharif,Maize,645,1303
Arunachal Pradesh,LOWER SUBANSIRI,2012,Kharif,Maize,646,1305
Arunachal Pradesh,LOWER SUBANSIRI,2013,Kharif,Maize,650,1333
Arunachal Pradesh,LOWER SUBANSIRI,2014,Kharif,Maize,715,1735
Arunachal Pradesh,PAPUM PARE,1997,Kharif,Maize,1460,2305
Arunachal Pradesh,PAPUM PARE,1998,Kharif,Maize,1607,1935
Arunachal Pradesh,PAPUM PARE,1999,Kharif,Maize,1800,2600
Arunachal Pradesh,PAPUM PARE,2000,Kharif,Maize,1950,2356
Arunachal Pradesh,PAPUM PARE,2001,Kharif,Maize,2145,2591
Arunachal Pradesh,PAPUM PARE,2002,Kharif,Maize,2240,2700
Arunachal Pradesh,PAPUM PARE,2003,Kharif,Maize,2093,2833
Arunachal Pradesh,PAPUM PARE,2004,Kharif,Maize,2400,3240
Arunachal Pradesh,PAPUM PARE,2005,Kharif,Maize,2500,3497
Arunachal Pradesh,PAPUM PARE,2006,Kharif,Maize,2500,4500
Arunachal Pradesh,PAPUM PARE,2007,Kharif,Maize,2400,4320
Arunachal Pradesh,PAPUM PARE,2008,Kharif,Maize,2000,3700
Arunachal Pradesh,PAPUM PARE,2009,Kharif,Maize,2200,4400
Arunachal Pradesh,PAPUM PARE,2010,Kharif,Maize,2207,4193
Arunachal Pradesh,PAPUM PARE,2011,Kharif,Maize,2278,4438
Arunachal Pradesh,PAPUM PARE,2012,Kharif,Maize,2196,4557
Arunachal Pradesh,PAPUM PARE,2013,Kharif,Maize,2325,4766
Arunachal Pradesh,PAPUM PARE,2014,Kharif,Maize,2398,5268
Arunachal Pradesh,TAWANG,1997,Kharif,Maize,801,1442
Arunachal Pradesh,TAWANG,1998,Kharif,Maize,872,1614
Arunachal Pradesh,TAWANG,1999,Kharif,Maize,895,1665
Arunachal Pradesh,TAWANG,2000,Kharif,Maize,875,1645
Arunachal Pradesh,TAWANG,2001,Kharif,Maize,875,1640
Arunachal Pradesh,TAWANG,2002,Kharif,Maize,880,1654
Arunachal Pradesh,TAWANG,2003,Kharif,Maize,885,1682
Arunachal Pradesh,TAWANG,2004,Kharif,Maize,883,1678
Arunachal Pradesh,TAWANG,2005,Kharif,Maize,722,1408
Arunachal Pradesh,TAWANG,2006,Kharif,Maize,710,1420
Arunachal Pradesh,TAWANG,2007,Kharif,Maize,710,1420
Arunachal Pradesh,TAWANG,2008,Kharif,Maize,700,1470
Arunachal Pradesh,TAWANG,2009,Kharif,Maize,695,1494
Arunachal Pradesh,TAWANG,2010,Kharif,Maize,700,1512
Arunachal Pradesh,TAWANG,2011,Kharif,Maize,722,1600
Arunachal Pradesh,TAWANG,2012,Kharif,Maize,800,1728
Arunachal Pradesh,TAWANG,2013,Kharif,Maize,700,1512
Arunachal Pradesh,TAWANG,2014,Kharif,Maize,765,1914
Arunachal Pradesh,TIRAP,1997,Kharif,Maize,2480,3100
Arunachal Pradesh,TIRAP,1998,Kharif,Maize,2480,1711
Arunachal Pradesh,TIRAP,1999,Kharif,Maize,2482,2878
Arunachal Pradesh,TIRAP,2000,Kharif,Maize,2535,2892
Arunachal Pradesh,TIRAP,2001,Kharif,Maize,1730,3079
Arunachal Pradesh,TIRAP,2002,Kharif,Maize,2738,3307
Arunachal Pradesh,TIRAP,2003,Kharif,Maize,2737,3310
Arunachal Pradesh,TIRAP,2004,Kharif,Maize,2740,3310
Arunachal Pradesh,TIRAP,2005,Kharif,Maize,2745,3314
Arunachal Pradesh,TIRAP,2006,Kharif,Maize,2745,3319
Arunachal Pradesh,TIRAP,2007,Kharif,Maize,2750,3328
Arunachal Pradesh,TIRAP,2008,Kharif,Maize,2755,3270
Arunachal Pradesh,TIRAP,2009,Kharif,Maize,2630,3275
Arunachal Pradesh,TIRAP,2010,Kharif,Maize,2636,3284
Arunachal Pradesh,TIRAP,2011,Kharif,Maize,2720,3476
Arunachal Pradesh,TIRAP,2012,Kharif,Maize,2722,5444
Arunachal Pradesh,TIRAP,2013,Kharif,Maize,1225,2695
Arunachal Pradesh,TIRAP,2014,Kharif,Maize,3660,4287
Arunachal Pradesh,UPPER SIANG,1997,Kharif,Maize,668,2014
Arunachal Pradesh,UPPER SIANG,1998,Kharif,Maize,735,1213
Arunachal Pradesh,UPPER SIANG,1999,Kharif,Maize,800,1400
Arunachal Pradesh,UPPER SIANG,2000,Kharif,Maize,800,900
Arunachal Pradesh,UPPER SIANG,2001,Kharif,Maize,8230,9299
Arunachal Pradesh,UPPER SIANG,2002,Kharif,Maize,950,1100
Arunachal Pradesh,UPPER SIANG,2003,Kharif,Maize,950,1100
Arunachal Pradesh,UPPER SIANG,2004,Kharif,Maize,1152,2305
Arunachal Pradesh,UPPER SIANG,2005,Kharif,Maize,1300,2600
Arunachal Pradesh,UPPER SIANG,2006,Kharif,Maize,1320,2640
Arunachal Pradesh,UPPER SIANG,2007,Kharif,Maize,1320,2020
Arunachal Pradesh,UPPER SIANG,2008,Kharif,Maize,1320,1584
Arunachal Pradesh,UPPER SIANG,2009,Kharif,Maize,1320,1502
Arunachal Pradesh,UPPER SIANG,2010,Kharif,Maize,1320,1502
Arunachal Pradesh,UPPER SIANG,2011,Kharif,Maize,1362,1590
Arunachal Pradesh,UPPER SIANG,2012,Kharif,Maize,1510,1781
Arunachal Pradesh,UPPER SIANG,2013,Kharif,Maize,1535,1845
Arunachal Pradesh,UPPER SIANG,2014,Kharif,Maize,1600,2147
Arunachal Pradesh,UPPER SUBANSIRI,1997,Kharif,Maize,796,1560
Arunachal Pradesh,UPPER SUBANSIRI,1998,Kharif,Maize,890,1900
Arunachal Pradesh,UPPER SUBANSIRI,1999,Kharif,Maize,970,1940
Arunachal Pradesh,UPPER SUBANSIRI,2000,Kharif,Maize,995,2089
Arunachal Pradesh,UPPER SUBANSIRI,2001,Kharif,Maize,4500,5700
Arunachal Pradesh,UPPER SUBANSIRI,2002,Kharif,Maize,1025,1942
Arunachal Pradesh,UPPER SUBANSIRI,2003,Kharif,Maize,1030,1947
Arunachal Pradesh,UPPER SUBANSIRI,2004,Kharif,Maize,1031,1948
Arunachal Pradesh,UPPER SUBANSIRI,2005,Kharif,Maize,977,981
Arunachal Pradesh,UPPER SUBANSIRI,2006,Kharif,Maize,969,1086
Arunachal Pradesh,UPPER SUBANSIRI,2007,Kharif,Maize,986,1273
Arunachal Pradesh,UPPER SUBANSIRI,2008,Kharif,Maize,1001,1252
Arunachal Pradesh,UPPER SUBANSIRI,2009,Kharif,Maize,928,1160
Arunachal Pradesh,UPPER SUBANSIRI,2010,Kharif,Maize,1025,1169
Arunachal Pradesh,UPPER SUBANSIRI,2011,Kharif,Maize,1058,1237
Arunachal Pradesh,UPPER SUBANSIRI,2012,Kharif,Maize,1072,1286
Arunachal Pradesh,UPPER SUBANSIRI,2013,Kharif,Maize,1074,1360
Arunachal Pradesh,UPPER SUBANSIRI,2014,Kharif,Maize,1139,1662
Arunachal Pradesh,WEST KAMENG,1997,Kharif,Maize,3651,5659
Arunachal Pradesh,WEST KAMENG,1998,Kharif,Maize,3654,5664
Arunachal Pradesh,WEST KAMENG,1999,Kharif,Maize,3654,4900
Arunachal Pradesh,WEST KAMENG,2000,Kharif,Maize,3664,5679
Arunachal Pradesh,WEST KAMENG,2001,Kharif,Maize,3667,5684
Arunachal Pradesh,WEST KAMENG,2002,Kharif,Maize,3669,5690
Arunachal Pradesh,WEST KAMENG,2003,Kharif,Maize,3670,5690
Arunachal Pradesh,WEST KAMENG,2004,Kharif,Maize,3671,5691
Arunachal Pradesh,WEST KAMENG,2005,Kharif,Maize,2832,4377
Arunachal Pradesh,WEST KAMENG,2006,Kharif,Maize,2835,4394
Arunachal Pradesh,WEST KAMENG,2007,Kharif,Maize,2836,4538
Arunachal Pradesh,WEST KAMENG,2008,Kharif,Maize,2851,4576
Arunachal Pradesh,WEST KAMENG,2009,Kharif,Maize,2859,4653
Arunachal Pradesh,WEST KAMENG,2010,Kharif,Maize,2860,4659
Arunachal Pradesh,WEST KAMENG,2011,Kharif,Maize,2952,4932
Arunachal Pradesh,WEST KAMENG,2012,Kharif,Maize,2861,4834
Arunachal Pradesh,WEST KAMENG,2013,Kharif,Maize,2861,4864
Arunachal Pradesh,WEST KAMENG,2014,Kharif,Maize,2926,5266
Arunachal Pradesh,WEST SIANG,1997,Kharif,Maize,2930,3840
Arunachal Pradesh,WEST SIANG,1998,Kharif,Maize,3165,3165
Arunachal Pradesh,WEST SIANG,1999,Kharif,Maize,3305,4002
Arunachal Pradesh,WEST SIANG,2000,Kharif,Maize,3305,4002
Arunachal Pradesh,WEST SIANG,2001,Kharif,Maize,3545,3825
Arunachal Pradesh,WEST SIANG,2002,Kharif,Maize,3334,4073
Arunachal Pradesh,WEST SIANG,2003,Kharif,Maize,3335,4100
Arunachal Pradesh,WEST SIANG,2004,Kharif,Maize,3299,4071
Arunachal Pradesh,WEST SIANG,2005,Kharif,Maize,3457,4384
Arunachal Pradesh,WEST SIANG,2006,Kharif,Maize,3359,4184
Arunachal Pradesh,WEST SIANG,2007,Kharif,Maize,3442,4319
Arunachal Pradesh,WEST SIANG,2008,Kharif,Maize,3461,4370
Arunachal Pradesh,WEST SIANG,2009,Kharif,Maize,4415,3476
Arunachal Pradesh,WEST SIANG,2010,Kharif,Maize,3480,4443
Arunachal Pradesh,WEST SIANG,2011,Kharif,Maize,3591,4703
Arunachal Pradesh,WEST SIANG,2012,Kharif,Maize,3319,4446
Arunachal Pradesh,WEST SIANG,2013,Kharif,Maize,3334,4487
Arunachal Pradesh,WEST SIANG,2014,Kharif,Maize,3399,4689
Assam,BAKSA,2005,Kharif,Maize,179,134
Assam,BAKSA,2006,Kharif,Maize,210,158
Assam,BAKSA,2007,Kharif,Maize,205,154
Assam,BAKSA,2008,Kharif,Maize,197,148
Assam,BAKSA,2009,Kharif,Maize,193,145
Assam,BAKSA,2010,Kharif,Maize,225,169
Assam,BAKSA,2011,Kharif,Maize,555,472
Assam,BAKSA,2012,Kharif,Maize,285,272
Assam,BAKSA,2013,Kharif,Maize,510,2351
Assam,BAKSA,2014,Kharif,Maize,340,1183
Assam,BARPETA,1997,Kharif,Maize,46,30
Assam,BARPETA,1998,Kharif,Maize,49,32
Assam,BARPETA,1999,Kharif,Maize,46,30
Assam,BARPETA,2000,Kharif,Maize,40,26
Assam,BARPETA,2001,Kharif,Maize,45,29
Assam,BARPETA,2002,Kharif,Maize,45,29
Assam,BARPETA,2003,Kharif,Maize,45,29
Assam,BARPETA,2005,Kharif,Maize,38,25
Assam,BARPETA,2006,Kharif,Maize,42,27
Assam,BARPETA,2007,Kharif,Maize,46,29
Assam,BARPETA,2008,Kharif,Maize,64,41
Assam,BARPETA,2009,Kharif,Maize,331,216
Assam,BARPETA,2010,Kharif,Maize,76,49
Assam,BARPETA,2011,Kharif,Maize,58,44
Assam,BARPETA,2012,Kharif,Maize,63,55
Assam,BARPETA,2013,Kharif,Maize,67,123
Assam,BARPETA,2014,Kharif,Maize,70,221
Assam,BONGAIGAON,1997,Kharif,Maize,375,228
Assam,BONGAIGAON,1998,Kharif,Maize,365,222
Assam,BONGAIGAON,1999,Kharif,Maize,372,226
Assam,BONGAIGAON,2000,Kharif,Maize,375,228
